Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),366.167155375549,42.594387927179,8.59660563738028,55,9.39619693904539e-12,280.806094452692,451.528216298406
sex_Male,5.52899868231817,66.9241206263073,0.0826159332476126,55,0.934456874361535,-128.589936135046,139.647933499683
