Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),413.652398838477,79.2886025749211,5.21704741167068,58,2.54668050537867e-06,254.939016770815,572.36578090614
sex_Male,-87.4082461705246,108.936970331127,-0.802374491459021,58,0.425611933640404,-305.469284352153,130.652792011104
Rsquared,0.0449571546801744,0,0,0,0,0,0
