Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),283.751201232643,70.5205301611633,4.0236680096445,48,0.000202266070909417,141.96017216452,425.542230300766
genotype_NF1(NF1-KO/WT),-90.708053714652,93.4627791668817,-0.970525962561941,48,0.336649715359544,-278.627566051742,97.2114586224385
genotype_NF1_KO_labeled,-75.7730122873937,133.664182515757,-0.566890926658388,48,0.573429850316713,-344.522863503005,192.976838928218
genotype_NF1_KO_NOT_labeled,-178.157699540426,140.449391417046,-1.26848324327309,48,0.210743058572141,-460.550127610709,104.234728529858
sex_Male,-9.0700516371545,94.3930526995607,-0.0960881270152704,48,0.923850642058194,-198.860004273147,180.719900998838
which_eye_Right,220.248359021683,79.8973334460566,2.75664217467765,48,0.00823266094306624,59.6040033535485,380.892714689818
quadrant_DN,-18.0922365387703,58.7802167587791,-0.307794655011511,48,0.759570244919543,-136.277783414658,100.093310337118
quadrant_VT,35.2144623021521,129.038814217877,0.272898216831827,48,0.786102136172793,-224.235462646928,294.664387251232
quadrant_VN,389.878303450782,173.344719136545,2.24915016386321,48,0.0291275675975937,41.3453861042342,738.411220797331
