Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),279.363049631741,14.0439560877545,19.8920480729308,60,4.21702576227048e-28,251.270954856942,307.45514440654
genotype_NF1(NF1-KO/WT),-2.41734361601563,22.5625238441483,-0.107139770032534,60,0.915035544310547,-47.5491109206104,42.7144236885792
genotype_NF1_KO_labeled,-1.96103261737526,25.9823181863534,-0.0754756601512656,60,0.94008735751222,-53.9334070964196,50.0113418616691
genotype_NF1_KO_NOT_labeled,69.3217124835001,28.0967674040182,2.46724868689293,60,0.0164866634345319,13.1198098396012,125.523615127399
sex_Male,-20.2003109431915,18.9788049405054,-1.06436158686046,60,0.291429703808549,-58.163573130118,17.7629512437349
which_eye_Right,6.19494497794902,19.564162500567,0.316647593668755,60,0.752610108722376,-32.9392066614682,45.3290966173662
quadrant_DT,-37.329629357392,15.1053691925785,-2.47128215679313,60,0.0163192362115591,-67.5448664540282,-7.11439226075584
quadrant_VT,27.7075477134647,23.4360054100124,1.1822640944445,60,0.241765116581087,-19.1714428648976,74.586538291827
quadrant_VN,-3.10613834689951,21.4967452578219,-0.144493424918328,60,0.885595109412416,-46.106031066516,39.893754372717
