Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),380.249230278488,58.8055955398637,6.46620830530865,65,1.50473515499233e-08,262.806346200259,497.692114356718
quadrant_DT,-77.275590065142,83.0118166689626,-0.930898674020161,65,0.355350631158539,-243.061635979214,88.5104558489305
quadrant_VT,4.23725569409373,142.974675145963,0.0296364072152492,65,0.976447838599894,-281.302887979941,289.777399368129
quadrant_VN,51.3958272109871,228.264327805119,0.225159260341661,65,0.822561767566935,-404.479514982235,507.271169404209
