Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),358.125171332566,50.4132204309698,7.10379476397352,44,8.05580569077e-09,256.524001552704,459.726341112429
sex_Male,24.59582985277,79.5812790038175,0.309065525971129,44,0.758730475786453,-135.789699384286,184.981359089826
Rsquared,-0.019772893779102,0,0,0,0,0,0
