Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),371.061041500194,64.9534623348083,5.71272151109555,67,2.78114469355918e-07,241.413388057049,500.708694943339
sex_Male,-52.4610603391684,94.2307901396584,-0.55672949639302,67,0.579567192994217,-240.546504664332,135.624383985995
