Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),397.316882252998,37.6111905375551,10.563794354137,90,1.93975552187061e-17,322.595687566478,472.038076939517
genotype_NF1(NF1-KO/WT),54.9745678864296,29.1300805030077,1.88720961072364,90,0.0623551964622313,-2.89742141754718,112.846557190406
genotype_NF1_KO_labeled,214.299839260445,147.410661179716,1.45376079006376,90,0.149490962157721,-78.5571683336059,507.156846854497
genotype_NF1_KO_NOT_labeled,708.308223568135,360.271082766207,1.96604239821207,90,0.0523756808286268,-7.43316431527069,1424.04961145154
sex_Male,59.5049531513168,32.411695221952,1.83590993139461,90,0.0696729955339094,-4.88653656718539,123.896442869819
which_eye_Right,-20.4086301064332,28.0684797826791,-0.727101370093698,90,0.469050982375226,-76.1715642869403,35.3543040740739
quadrant_DT,-131.585927955758,50.0676070653688,-2.6281649087794,90,0.0100931638780565,-231.053968226486,-32.1178876850291
quadrant_VT,-44.2019696380299,94.273137640209,-0.46887131100617,90,0.640295388115655,-231.492012060096,143.088072784036
quadrant_VN,10.0020177045446,58.3432824804236,0.171433921427041,90,0.864267448568663,-105.907096220401,125.911131629491
