Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
(Intercept),-0.643414917052797,1.06984844200313,-0.601407537546253,90,0.549080446880444,-2.76885557919201,1.48202574508641
genotype_NF1(NF1-KO/WT),0.0305461823681503,1.07800860389028,0.0283357500653671,90,0.97745710611988,-2.11110606564029,2.17219843037659
genotype_NF1_KO_labeled,0.105567183770471,1.59446382972473,0.066208578584499,90,0.947358621053755,-3.06211351281669,3.27324788035763
genotype_NF1_KO_NOT_labeled,-3.40335553634203,2.79501006928904,-1.2176541235888,90,0.226538324402881,-8.95613088200926,2.1494198093252
sex_Male,0.434131267324123,1.03904320458828,0.417818301882979,90,0.677075127245693,-1.63010941392267,2.49837194857092
which_eye_Right,1.2131314811212,0.885090644257452,1.37062965131549,90,0.17389919984913,-0.545255568040182,2.97151853028258
quadrant_DT,3.57085513411033,1.29990404487947,2.74701440323731,90,0.00726399559032745,0.988368862790441,6.15334140543022
quadrant_VT,3.11869378654561,1.84708807660112,1.68843804800279,90,0.0947894254145772,-0.550869069675328,6.78825664276656
quadrant_VN,2.16948527326703,1.70348550845833,1.27355663578872,90,0.206099971546253,-1.21478601684497,5.55375656337902
